favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
0,Twitter for iPhone,@julianoneill 0%?,julianoneill,False,Mon Dec 08 15:32:36 +0000 2014,0,541978660136574976
2,Twitter Web Client,There's a Tigger v Eeyore vibe as the FinMin and Jim Allister tussle over borrowing powers.,,False,Wed Jun 08 14:13:11 +0000 2016,1,740547224875245568
2,Twitter for iPhone,Those First Derivatives jobs will mean the firm expanding by about 50%.,,False,Mon Jun 30 11:06:01 +0000 2014,1,483567124800364544
2,Twitter Web Client,Norwegians say things take longer on Russian border as there are separate exit/ entry procedures,JP_Biz,False,Wed Nov 01 10:55:04 +0000 2017,1,925677566320693248
52,Twitter Web Client,UFU President say they prefer to steer clear of wider political issues but adds: 'The 29th March is fast approachin… https://t.co/lbJs694Cp2,JP_Biz,False,Thu Nov 15 17:47:35 +0000 2018,14,1063126377753468928
7,Twitter Web Client,Vintage tappsaffery https://t.co/meKwQqsJDZ,,False,Thu Aug 09 08:27:15 +0000 2018,2,1027471357083299840
0,Twitter for iPhone,The 26-county Mr Tayto is now a German #käseundzwiebel https://t.co/j3v5UqfBVA,,False,Mon Oct 26 14:03:20 +0000 2015,2,658645087103119360
0,iOS,Last one .... Hot 8 Brass Band - Sexual Healing - Tru Thoughts Jukebox http://t.co/dPtILvyqNU,,False,Sat Feb 14 23:59:58 +0000 2015,0,566748715348946944
0,Twitter for iPhone,"SF also pledge to build 10,000 new social &amp; affordable homes (which is roughly what Stormont achieved over last 5yrs)",,False,Wed Apr 27 10:33:48 +0000 2016,2,725271724502192128
0,Twitter for iPhone,@partialreporter @pmynes no - Narrow Water was a different funding pgrm so it can't be reallocated to that.,pull_itzer,False,Fri Oct 04 11:52:59 +0000 2013,0,386096609488293889
0,Twitter for iPhone,So far I’ve seen Brian McConville of MJM &amp; (I think) Gavin Killeen of Nuprint arriving to meet David Davis.,,False,Sun May 20 15:50:59 +0000 2018,1,998229606548299777
9,Twitter Web Client,'When people talk about 4% inspection that's not the point. The point is that all the (container) vehicles have to… https://t.co/0vVPR4hH2O,JP_Biz,False,Mon Nov 12 17:17:46 +0000 2018,3,1062031713818329088
2,Twitter for iPhone,"@PaulDBrant But the Romanian will, as now, be able to fly to Stansted &amp; enter the UK as a tourist. No need to use I… https://t.co/ArHqmuexDt",PaulDBrant,False,Mon Nov 27 08:27:27 +0000 2017,0,935062499958943745
1,Twitter for iPad,https://t.co/uvjfCwlWcm,JP_Biz,False,Wed Jan 16 22:06:32 +0000 2019,0,1085659593445785600
1,Twitter for iPhone,Also in DUP manifesto: any babies born in 2021 (NI centenary) should get a Finnish-style baby box https://t.co/gtLNolIaRj,,False,Mon Apr 04 10:35:23 +0000 2016,1,716937202006167552
1,Twitter Web Client,https://t.co/QjkR8wNTU1,,False,Fri Jun 09 08:02:31 +0000 2017,0,873087901277372418
1,Twitter Web Client,@duncanrobinson reminds me of this searing piece from the heart of the Pillowcase belt https://t.co/9J2EUopion,duncanrobinson,False,Mon May 08 09:10:56 +0000 2017,0,861508705266937857
1,Twitter Web Client,"NI Justice Minister says 'Mick Wallace should make a formal statement to the Garda, not just an allegation under parliamentary privilege'",,False,Fri Jul 03 06:16:32 +0000 2015,2,616853008874348544
0,Twitter for iPhone,More on those rising NI house prices. Just-released ONS data says they fell in August. And September. Avg now £127k.,,False,Tue Nov 12 09:38:03 +0000 2013,1,400195779006304256
3,Twitter Web Client,I understand N Ire Stats agency are reviewing pre-release protocols after ONS decision yesterday to end pre-release,,False,Fri Jun 16 11:28:38 +0000 2017,3,875676486413545472
12,Twitter Web App,A new Bank Buildings/ Primark planning app. Permission to demolish a section of 1970s wall facing onto Bank St. (it… https://t.co/kqVPs63fPP,,False,Thu Mar 14 16:38:08 +0000 2019,10,1106233057063981057
5,Twitter Web Client,@grodaeu NEWSDESKS CONSTANTLY GET OVER EXCITED BY REUTERS FLASHES BECAUSE OF THE ALL CAPS THING AND THEN HAVE TO BE TALKED DOWN,grodaeu,False,Wed Nov 07 09:26:17 +0000 2018,0,1060101119341481984
0,Twitter for iPhone,@ChrisGiles_ Though @PMacF_NERI might have a better idea,ChrisGiles_,False,Thu Oct 12 12:49:13 +0000 2017,0,918458533234003968
2,Twitter Web Client,@DuncanWeldon A calumny on the noble eel,DuncanWeldon,False,Fri Jul 06 10:10:42 +0000 2018,0,1015176204515790848
3,Twitter for iPhone,O'Hare &amp; McGovern have been awarded the construction contract for the John Bell House student flats project in Belfast.,,False,Thu Mar 05 11:54:45 +0000 2015,3,573451579992510464
23,Twitter for iPhone,The big question remains: in event of no deal what will Ireland be expected to do to ‘protect the integrity of the… https://t.co/0gBGBtqeMN,,False,Mon Dec 10 20:28:30 +0000 2018,20,1072226570956402689
0,Echofon,@JamieSmythF is he on the twitter machine?,JamieSmythF,False,Tue Jan 21 21:54:55 +0000 2014,0,425748366749077504
0,Twitter Web Client,Rentier verdict https://t.co/2N0AfsjNb0,,False,Wed Nov 25 15:04:15 +0000 2015,1,669532055047446529
0,Twitter Web Client,"Sinn Fein leader Michelle O'Neill says there are 'big difficult decisions' to come on budget, blaming Tory austerity stretching back to 2010",,False,Tue Apr 25 11:50:28 +0000 2017,0,856837810875191301
8,Twitter for iPad,The Ulster Farmers Union gave evidence to the Lords EU Ctte this week and were relaxed about the technical aspects… https://t.co/IKhdDMnQ0z,JP_Biz,False,Sun Feb 04 07:38:59 +0000 2018,3,960055067343818752
0,Twitter for iPhone,Doug &amp; June Elliott who ran property firm Ormeau Gasworks Ltd get 7yr director bans related to insolvency of the firm in 2012.,,False,Fri Sep 05 10:38:11 +0000 2014,0,507840108272553984
0,Twitter Web Client,Dominic Bradley thinks the ctte can still gather 'useful factual information',,False,Thu Jul 23 12:10:54 +0000 2015,0,624189946358857728
3,Twitter for iPhone,"Net migration to NI was 1,200 last year. https://t.co/0dm8qWswpd",,False,Wed Sep 12 08:53:20 +0000 2018,2,1039799108708577281
1,Twitter Web Client,@xtophercook @simoncoveney Varadkar already did a doorstep this morning where he said it needs to be 'all weather'… https://t.co/KhJOG9P3bV,xtophercook,False,Thu Jun 07 11:57:19 +0000 2018,1,1004693787053051904
0,Twitter for iPhone,.@sundaybusiness suggests Fine Gael members on the PAC want to give a 'nothing to see here' verdict on Project Eagle.,,False,Sun Dec 18 14:23:30 +0000 2016,0,810490677717069824
1,Twitter Web Client,@CoStarNews @11bute I thought it was a bit odd it wasn't the top line in that CBRE note,CoStarNews,False,Fri Apr 07 14:41:04 +0000 2017,0,850357765885263874
0,Twitter Web Client,@DerryDiaspora it's an issue for a lot of staff for big contractors. If you want to work you have to travel.,DerryDiaspora,False,Thu Dec 18 16:22:17 +0000 2014,0,545615039714299905
4,Twitter for iPhone,"@duncanrobinson @anthonypainter this will, of course, be entirely unproblematic in Northern Ireland",duncanrobinson,False,Sun Dec 18 10:37:42 +0000 2016,2,810433855471648769
1,Twitter for iPhone,@chrislove1 as ever not meant as a personal insult. Read @FlipChartRick to pick through some of the broad implications of high rates of SE,chrislove1,False,Wed Aug 13 13:25:52 +0000 2014,0,499547384972849152
3,Twitter Web Client,Alas this appears to be thing which had Barnier saying 'Creativity and flexibility can't be at the expense of the integrity of the SM &amp; CU',JP_Biz,False,Sat Sep 09 10:27:25 +0000 2017,2,906464048199475201
2,Twitter for iPhone,"What could the DUP realistically ask for? Cast iron guarantee that EU funds (Interreg, PEACE, CAP) are replaced in full?",JP_Biz,False,Fri Jun 09 04:18:57 +0000 2017,3,873031640750084096
0,Twitter for iPhone,New statistical report on NI Civil Service shows staff numbers up 1% Apr 2012 - Apr 2014. UK Civil Service numbers fell 5% in same period.,,False,Wed Mar 25 09:46:24 +0000 2015,0,580667036839362560
0,Twitter Web Client,@RBS_Economics #NorthernPowerhouse,,False,Wed Oct 28 12:23:31 +0000 2015,0,659344741448990720
1,Twitter Web Client,The Onion called it years ago https://t.co/XKBncx63HI,,False,Fri Apr 21 12:01:12 +0000 2017,0,855390963623186432
0,Twitter for iPad,@Benji7452 @eucopresident It’s a very classy programme,Benji7452,False,Thu Jan 31 19:29:08 +0000 2019,0,1091055799902892032
0,Twitter Web Client,"Bank of Ireland has sold the defaulted loans on the Meridian Centre, Havant &amp; Riverside Centre, Haverfordwest to ICG Longbow.",,False,Fri Jun 26 08:24:25 +0000 2015,0,614348475917017088
1,Twitter Web Client,@Ramseconomics Inactivity looks to be picking up quite sharply,Ramseconomics,False,Wed Nov 15 09:35:39 +0000 2017,1,930731008143618048
1,Twitter Web Client,@corrineheaney the local weeklies here have been traditionally v strong - that might be a factor.,corrineheaney,False,Wed Dec 11 14:03:49 +0000 2013,0,410771908993351680
3,Twitter Web Client,Another report on post-Brexit energy market raises special status for the SEM (p20 -23) https://t.co/QPMeviCI5J h/t @JKempEnergy,,False,Wed May 10 13:46:52 +0000 2017,5,862302922335555589
5,Twitter for iPhone,@TomLyonsBiz https://t.co/HLn6fnPfLD,TomLyonsBiz,False,Wed Mar 01 11:46:32 +0000 2017,0,836905491582300160
2,Twitter Web Client,On what the 'all island economy' amount to Mr Davis could only come up with the SEM. For second day in a row DexEU… https://t.co/GkQCB7djeP,JP_Biz,False,Wed Jan 24 12:03:47 +0000 2018,2,956135438011502598
1,Twitter Web Client,Comac could take a stake in the CSeries. Neither company commenting. https://t.co/T2s89L23dC,,False,Thu May 18 13:41:27 +0000 2017,1,865200663671840768
7,Twitter Web Client,"Bombardier is cutting a further 280 jobs at its Northern Ireland operations, Unite the union has said.",,False,Thu Oct 26 08:21:48 +0000 2017,19,923464666856218624
9,Twitter for iPhone,Big year for the Bucky https://t.co/LlxKKciiYm,,False,Wed Dec 14 07:09:06 +0000 2016,7,808931807970422784
1,Twitter Web Client,@Birdyword don't forget Singapore's massive public housing stock,Birdyword,False,Fri Jan 20 13:38:36 +0000 2017,0,822438179844329472
0,Twitter for iPhone,"@djmgaffneyw4 the @ft have been for a look at the Sweden-Norway customs border. Not a long wait, but not zero. https://t.co/OnMOxZg6cZ",djmgaffneyw4,False,Sun Oct 30 13:48:45 +0000 2016,2,792724927505924101
0,Twitter Web Client,@Oireachtas_RX @JackHoJo I think that's Leftfield,Oireachtas_RX,False,Thu Feb 04 17:53:05 +0000 2016,0,695304078616875008
0,Twitter for iPhone,@_MsFiRed @BBCTwo Chris Dillow explains why this stuff might actually be more than just irritating http://t.co/sgkGAvTL8K,_RedFi,False,Sun Dec 28 17:00:57 +0000 2014,1,549248652339060736
0,Twitter for iPhone,Co-Star's @JamesWallace78 has been speaking to @BBCevex on Nama's NI loan portfolio sale - reckons there could be up to 10 funds interested,,False,Mon Feb 24 16:09:17 +0000 2014,2,437982575286824960
16,Twitter Web Client,Ex Irish PM Bertie Ahern says 'Last thing I want out of Brexit is anyone going on about a border poll',,False,Thu Apr 06 10:13:38 +0000 2017,22,849928075886428164
0,Twitter for iPhone,"@namawinelake probably - the lack of development has driven yields (also this cap value figs are NI-wide, Belfast will be bit better)",namawinelake,False,Thu Nov 17 12:00:14 +0000 2016,0,799220601785352192
2,Twitter for iPad,She was asked about the DUP leader’s weekend suggestion that NICS could be subsumed by the wider UK Civil Service.… https://t.co/tD3xkXnzmF,JP_Biz,False,Tue Nov 27 13:56:02 +0000 2018,3,1067416763284029440
3,Twitter Web Client,PSNI Chief Con says secure border crossing points would be 'static &amp; obvious targets' needing 'additional security infrastructure',,False,Tue Dec 13 15:00:01 +0000 2016,8,808687929962983425
2,Twitter Web Client,Neat chart from @GBSEconomist :Irish cross border traffic flows &amp; the appreciation of EUR vs GBP https://t.co/qvbteVJIoA,,False,Thu Nov 03 16:46:14 +0000 2016,8,794219143067222017
1,Twitter Web Client,An expert answer to my dumb question. https://t.co/KwPi4lMbK3,,False,Tue Jul 10 11:24:58 +0000 2018,0,1016644442978217985
0,Twitter for iPad,@djmgaffneyw4 A minimum of four,djmgaffneyw4,False,Sat May 13 17:58:44 +0000 2017,0,863453471151927298
1,Twitter Web Client,By the standards of 1950s Northern Ireland he lived a wildly extravagant and glamorous lifestyle. Here he is with 2… https://t.co/hT9LSOedrZ,JP_Biz,False,Thu Jan 31 12:12:44 +0000 2019,0,1090945977371029505
1,Twitter Web Client,@Garybo1977 collectors item!,Garybo1977,False,Mon Mar 04 12:15:26 +0000 2019,0,1102543070653022215
0,Twitter Web Client,1) NI First &amp; Deputy First Ministers have written to the PM laying out their Brexit negotiation priorities,,False,Wed Aug 10 15:48:14 +0000 2016,5,763401580276248577
1,Twitter for iPhone,"See also TreatTicket, GrabOne. Discount vouchers are over. https://t.co/gBelE6IaXW",,False,Fri Nov 20 14:43:57 +0000 2015,2,667715006285422592
1,Twitter for iPhone,WebSummit are bringing a couple of events to Belfast. Story is embargoed til tomorrow. But has been on Paddy Cosgrave's blog for three weeks,,False,Thu Mar 12 16:14:47 +0000 2015,1,576053735044067328
38,Twitter for iPhone,To be clear: DUP don't want a hard border. But they're fully on-board with the Global Britain stuff which means leaving the customs union.,,False,Fri Jun 09 08:49:25 +0000 2017,50,873099703100952577
0,Twitter for iPhone,@JP_Biz Dr Gudgin also reckons there will be 'plenty of money around' to replace EU structural funds &amp; Agri subsidies,JP_Biz,False,Wed Feb 03 09:48:24 +0000 2016,0,694819719224893440
26,Twitter Web Client,Seamus Leheny of the FTA says in no deal scenario only 60 (sixty) NI trucks would be able to get the necessary permits to operate in the EU.,JP_Biz,False,Wed Oct 24 10:48:15 +0000 2018,19,1055048318810841088
21,Twitter for iPad,Door being left open to backstop involving regulatory border in Irish Sea BUT only so long as any regulatory differ… https://t.co/52vJf7ba8Q,,False,Fri Sep 21 13:09:47 +0000 2018,19,1043125135753011200
56,Twitter for iPad,Also if it’s a long extension this service will be suspended,JP_Biz,False,Thu Mar 14 19:44:25 +0000 2019,1,1106279937504411650
2,Twitter for iPhone,This is niche https://t.co/mK5exqoK0a,,False,Mon May 16 20:35:36 +0000 2016,0,732308541298618368
6,Twitter Web Client,"@MehreenKhn please, we have families",MehreenKhn,False,Wed Nov 14 15:38:42 +0000 2018,0,1062731555519504384
2,Twitter Web App,That would clearly be a matter for a cross-community vote. What are the circumstances in which a majority of design… https://t.co/sW2ghboxqB,JP_Biz,False,Fri Mar 15 10:25:20 +0000 2019,4,1106501629065469954
1,Twitter for iPhone,Software firm @IntelEnviro creating 50 jobs by opening engineering centre in Belfast. Avg salary £42k. Invest NI grant of £576k.,,False,Tue Feb 24 13:19:58 +0000 2015,5,570211534842044416
14,Twitter for iPad,This would contradict the advice of the hitherto talismanic Geoffrey Cox who said  (3rd Dec) the Ireland Protocol d… https://t.co/rTAFe8UhuP,,False,Mon Jan 28 07:19:54 +0000 2019,12,1089785120305876994
0,Twitter Web Client,Last time the NI claimant count showed two consecutive rises was Dec 2012 - then the long improvement began.,,False,Wed Apr 20 10:13:05 +0000 2016,0,722729797139439616
3,Twitter Web Client,Welsh government trade paper again identifies Holyhead as a potential choke point for Irish goods trade https://t.co/SWLQTMbh4P,,False,Fri Feb 02 12:32:44 +0000 2018,8,959404216518348800
1,Twitter Web Client,Belfast's specialist brew bar has a new owner. Becomes the 12th bar in the Galway Bay Brewery chain. https://t.co/aLZavba4b4,,False,Wed Oct 11 08:16:09 +0000 2017,2,918027427259052032
0,Twitter for iPhone,"Great to see all the fearless sports hacks walking out of the Utd presser when told not to ask about Moyes. That is what happened, right?",,False,Fri Apr 25 23:25:58 +0000 2014,0,459835741758291969
1,Twitter Web Client,"@Shamrock_Gael Pretty much...the line which was new-ish to me was that there is a risk, however small, that NI coul… https://t.co/2h4jxrFPqA",Shamrock_Gael,False,Thu Dec 06 14:53:25 +0000 2018,0,1070692694006095872
2,Twitter for iPhone,"@Bazaarvoice @InvestNI You probably won't have heard of Bazaarvoice but their software runs the reviews, rating, Q&amp;… https://t.co/QBtfh9unzP",JP_Biz,False,Tue Jun 27 10:07:33 +0000 2017,3,879642346526306305
12,Twitter Web Client,My first look at the financial elements of the DUP Conservative deal https://t.co/zAUdMjYSvw,,False,Mon Jun 26 11:49:21 +0000 2017,29,879305579340148736
2,Twitter for iPhone,@colettebrowne also the DUP's Maurice Devenney is stepping down from the NI Assembly. Where will it end?,colettebrowne,False,Wed Mar 25 16:52:29 +0000 2015,0,580774262295916545
14,Twitter Web Client,A favoured rhetorical point of some Brexit supporters is to say: 'We won't create a hard Irish border in the event… https://t.co/J5oHlPAEeq,,False,Fri May 18 10:21:01 +0000 2018,17,997421791852335105
3,Twitter for iPhone,There are a couple of problems with this caption https://t.co/3RWTVAyJVB,,False,Sat Nov 19 10:31:23 +0000 2016,0,799923017417629696
0,Twitter Web Client,@Dwelliott I think the Pinsent Mason sign is finally up on the Soloist,Dwelliott,False,Fri May 09 10:02:04 +0000 2014,0,464706861238075392
0,Twitter for iPhone,@MarkMagill1982 ta,MarkMagill1982,False,Thu Oct 20 07:33:57 +0000 2016,0,789006725340864512
0,Twitter for iPhone,Former FinMin Sammy Wilson unimpressed by RBS/ Ulster. He wanted a formal bad bank &amp; thinks new structure looks like a fire sale,,False,Fri Nov 01 10:01:51 +0000 2013,0,396215500298260480
1,Twitter Web Client,"@jsni @kmv101 absolutely...but it is now become a bilateral, rather than a communal, relationship.",jsni,False,Mon Apr 10 10:18:12 +0000 2017,0,851378773815644160
2,Twitter Web Client,Rebalancing? https://t.co/dp88y4Ns1V,,False,Wed Sep 14 09:56:13 +0000 2016,1,775996566356262913
0,Twitter Web Client,Bank of Ireland emphasising no compulsory redundancies from branch closures. Redeployment offered.,,False,Wed Jul 20 11:36:44 +0000 2016,0,755728143357444096
0,Twitter for iPhone,Volume of construction work in NI reached it's highest level in 3 years in Q1 2015.,,False,Thu Jul 16 08:44:07 +0000 2015,2,621601191701651456
0,Twitter for iPhone,"@Cymraeg_lad Thank you, I like the textures",,False,Sun Mar 24 16:47:29 +0000 2019,0,1109859288166682624
5,Twitter for iPhone,"@newsmulg This is bespoke, craft tweeting",newsmulg,False,Mon Feb 18 10:18:52 +0000 2019,0,1097440301608779776
0,Twitter Web Client,@helentbbc @Birdyword @katie_martin_fx fill your boots https://t.co/oNLeCAIYo3,helentbbc,False,Mon Sep 05 08:32:28 +0000 2016,0,772714001302228992
0,Twitter Web Client,Ulster Bank/ RBS is cutting 54 jobs at its Belfast call centre. Expects most to be voluntary redundancy.,,False,Wed Jun 28 09:32:12 +0000 2017,1,879995839766298624
0,Twitter for iPhone,But  '.... nothing in this negotiation should put peace at risk.',JP_Biz,False,Thu May 11 10:56:05 +0000 2017,0,862622333974048768
2,Twitter for iPhone,FinMin Arlene Foster doesn't go as far as S Wilson who predicted assembly collapse. She raises prospect of W'minister legislating welfare,,False,Tue Jul 21 10:36:14 +0000 2015,2,623441345768779776
3,Twitter Web Client,"Would the NCP also mean the EU collecting tariffs on behalf of the UK? 'That's one of the moving parts of the negotiation,' says HMRC.",JP_Biz,False,Wed May 23 13:32:30 +0000 2018,2,999281919954124800
0,Twitter Web Client,@GroomB ta.,GroomB,False,Mon Feb 22 12:45:57 +0000 2016,0,701749770482802688
3,Twitter for iPhone,OECD now doing cat pix. https://t.co/Wr9gSw9eUE,,False,Wed Nov 04 20:16:26 +0000 2015,0,662000471427686400
0,Twitter for iPhone,@Generalfoz @BBCNewsNI exactly. Big moment of truth is looming. Though a lot of boomtime IO deals must reached term already?,Generalfoz,False,Fri Aug 15 11:49:13 +0000 2014,0,500247839264763904
2,Twitter Web Client,A  deluge of  details from the RHI Inquiry today https://t.co/ikrVml4aL5,,False,Thu Nov 09 18:02:18 +0000 2017,2,928684183119114240
0,Twitter for iPhone,@PaulGosling1 @markyptweets @ClodaghLRice @julianoneill https://t.co/qwKtzYoug7,PaulGosling1,False,Thu Apr 12 10:11:11 +0000 2018,1,984373357494882304
20,Twitter Web Client,The planning app for the partial demolition &amp; restoration of Primark Bank Buildings has been filed. Firstly assessm… https://t.co/UdpoDgvSyl,,False,Mon Oct 08 08:12:14 +0000 2018,19,1049210850060460032
5,Twitter Web Client,@joncom unearthed as the library was looking for Belfast retail archive https://t.co/EbHCsKhMjU,joncom,False,Wed Aug 29 11:34:21 +0000 2018,0,1034766200893517824
0,Twitter for iPhone,@PaulGosling1 sentinel had a story a while back that derry was in the running at one point.,PaulGosling1,False,Tue Dec 02 13:56:17 +0000 2014,0,539780094932574208
0,Twitter for iPhone,Costa to increase prices as a result of the National Living Wage - expect more of this. http://t.co/eAXSuF1eHq,,False,Tue Sep 08 08:50:22 +0000 2015,1,641171711170318336
3,Twitter for iPhone,I suspect the two East Belfast Tescos being closed have been thoroughly cannibalised by the big new Castlereagh Rd Tesco,,False,Wed Jan 28 12:07:29 +0000 2015,2,560408822561665024
1,Twitter Web Client,Really doesn't tell us much that we didn't know before. Like a slightly expanded version of the negotiating directives.,JP_Biz,False,Thu Sep 07 10:49:49 +0000 2017,0,905744909877071872
0,Twitter for iPhone,"@wrmead such a referendum in NI would not be about independence, would be about Irish unification, as mandated in Belfast Agreement.",wrmead,False,Mon Sep 08 12:59:35 +0000 2014,0,508962855291719680
0,Twitter Web Client,@louis_watters we'll see...but they very clearly aren't a bank,louis_watters,False,Wed Dec 17 09:25:45 +0000 2014,0,545147827496955904
0,Twitter Web Client,@belfastsocrates @ChrisBCoStar not sure hub would take that much longer - both will need big planning apps &amp; Hub enabling works have begun,belfastsocrates,False,Wed Apr 13 16:02:44 +0000 2016,0,720281071271616512
2,Twitter for iPad,@SamuelMarcLowe Heard some interesting ideas today N Ire Origin certification to recognise unique circumstances,SamuelMarcLowe,False,Wed Jun 14 18:24:03 +0000 2017,1,875056253013299201
8,Twitter Web Client,Little known Henderson Group fact: 76% of the share capital is controlled by a charitable trust company,JP_Biz,False,Mon Apr 10 09:15:01 +0000 2017,1,851362876279443456
2,Twitter Web Client,NI Water have given an update on their Brexit contingency plans. Remember this somewhat hair-raising story about di… https://t.co/LcNXe2Adii,,False,Tue Feb 19 15:33:03 +0000 2019,6,1097881758798934018
7,Twitter Web Client,@bernardmccabe The bit of the UK she's in charge of is not contiguous with Ulster,bernardmccabe,False,Fri Sep 07 10:57:41 +0000 2018,0,1038018462814294016
0,Twitter for iPhone,New car registrations in NI slightly up y/y in April. Slightly down year-to-date. http://t.co/hOKbynskin,,False,Thu May 07 08:52:45 +0000 2015,0,596236214925144064
0,Twitter for iPhone,@nicmccrudden i wonder how much the reduction in repos is influenced by the HBoS case?,nicmccrudden,False,Wed Aug 19 16:18:15 +0000 2015,0,634036664793452544
0,Twitter Web Client,When prescription charges last existed in NI around half of all prescriptions were written for people who were 60+ and therefore exempt.,,False,Tue Feb 17 10:48:55 +0000 2015,2,567636808310489088
0,Twitter for iPhone,"@NIC_ICTU say no way is Northern Ireland approaching full employment citing inactivity, wages &amp; precarious work https://t.co/GDlPcAjWva",NIC_ICTU,False,Wed Apr 18 12:28:06 +0000 2018,5,986582137783705601
0,Twitter for iPhone,@jcpmatthew @reliefrecords I used to run about in a 'you have to watch out when folks are playing House' t-shirt,jcpmatthew,False,Sat Apr 29 20:10:20 +0000 2017,0,858413160126193664
0,Twitter for iPhone,"NI property developer, aviation enthusiast &amp; one-time castle dweller Paul Neill has been barred from being a company director for 7 years",,False,Fri Jun 13 14:27:07 +0000 2014,0,477457139972452352
0,Twitter for iPhone,@ianguider just how small is too big to fail?,ianguider,False,Mon Nov 11 16:16:55 +0000 2013,0,399933769362468865
1,Twitter Web Client,Evason group propose that mitigating measures are only available for 1 year for each claimant,,False,Tue Jan 19 12:26:36 +0000 2016,0,689423712345436160
0,Twitter Web Client,@niroads on your reading is York St now on backburner?,niroads,False,Thu Dec 17 17:27:46 +0000 2015,0,677540705024278528
2,Twitter Web Client,Take something like the recent consolidation in NI agrifood. Yes definitely some Brexit hedging but also a story ab… https://t.co/re8NMzdApt,JP_Biz,False,Thu Jan 10 10:12:13 +0000 2019,2,1083305501746712576
0,Twitter for iPhone,I'd like to be able to tell you what retail sales figures are like in Northern Ireland but there is no official data.,,False,Thu Mar 27 09:55:13 +0000 2014,0,449122462182412289
1,Twitter Web Client,1)Bombardier is suspending recruitment of new apprentices in NI as part of the cost cutting plans it announced on Wednesday,,False,Thu Feb 18 12:15:22 +0000 2016,9,700292522933948417
5,Twitter for iPhone,@JimAllister @MarkCarruthers7 I think the piece says that NI would be following full UCC &amp; rUK wouldn’t?,JimAllister,False,Mon Nov 19 09:04:58 +0000 2018,1,1064444409931067393
1,Twitter Web Client,@CraigChesnutt S1E1,CraigChesnutt,False,Thu Jun 07 13:21:22 +0000 2018,0,1004714936273170440
0,Twitter for iPhone,@Sir__Walsingham I’m sceptical (but I don’t run an Agri food biz),Sir__Walsingham,False,Wed Oct 17 08:40:31 +0000 2018,0,1052479456747479040
3,Twitter for iPhone,Chequers was the device that would allow her to say that: the customs arrangement &amp; the common rule would obviate t… https://t.co/LBWc8LwTGX,JP_Biz,False,Fri Sep 21 05:48:25 +0000 2018,1,1043014062932557826
1,Twitter Web Client,Robin Walker asked about RoO and 3rd country exports - essentially just refers back to the DexEU customs paper,JP_Biz,False,Tue Jan 23 16:37:45 +0000 2018,0,955841996081582080
1,Twitter for iPhone,@dmcbfs looks like a no - funding blocked on state aid grounds,dmcbfs,False,Fri Nov 04 11:59:16 +0000 2016,2,794509313419214848
2,Twitter Web Client,"Belfast GVA per head growth in 2015 strongest of any UK city: but in outer Belfast, North of NI &amp; East of NI GVA per head fell.",,False,Thu Dec 15 10:19:52 +0000 2016,2,809342202807779328
4,Twitter Web Client,"Newspaper translation: 'Anger has erupted"" = ""I rang up David McNarry for a quote.""",,False,Fri Mar 20 08:29:58 +0000 2015,0,578835864412930048
1,Twitter Web Client,But that so far what we have is 'mostly a bunch of significantly incompatible red lines',JP_Biz,False,Wed Oct 11 09:36:34 +0000 2017,0,918047664612179968
1,Twitter for iPad,@grodaeu He led the IMF on the Ireland bailout so he has a professional interest,grodaeu,False,Sun Jan 13 19:58:33 +0000 2019,0,1084540221990023168
0,Twitter Web Client,@AllieRenison if as part of FTA UK agreed to match CET on automotive parts could rules of origin on cars be waived?,AllieRenison,False,Wed Jan 18 08:46:50 +0000 2017,1,821639975007649793
0,Twitter Web Client,"@EmcR12 No, it was dismissed by the NI Affairs Ctte, which didn't take any evidence from him. He was giving evidenc… https://t.co/iMibyhvJhs",EmcR12,False,Tue Mar 20 11:57:44 +0000 2018,1,976065248418516992
6,Twitter Web Client,The WTO SPS Agreement absolutely does not force the EU to have a full equivalence agreement https://t.co/rGPZ15qgMk,JP_Biz,False,Wed Sep 12 09:48:18 +0000 2018,10,1039812940432588800
1,Twitter Web Client,@newsmulg is this good or bad?,newsmulg,False,Thu May 18 11:20:02 +0000 2017,0,865165075132420096
0,Twitter Web Client,@BuchananPost glad to hear they're still working,,False,Thu Sep 18 07:26:12 +0000 2014,0,512502833657417728
2,Twitter Web Client,@PeterKGeoghegan @hayward_katy that'll be from @BBCChrisMorris,PeterKGeoghegan,False,Thu Mar 29 08:04:01 +0000 2018,0,979267923666751488
1,Twitter for iPhone,@jheSOLUTIONS or cutting employers NICs. Neither are very glamorous policies though.,jheSOLUTIONS,False,Mon Feb 13 21:25:23 +0000 2017,0,831252957257670656
5,Twitter for iPhone,I see your da had a day out in Hillsborough https://t.co/hlWA7RbrCz,,False,Tue Dec 06 09:03:31 +0000 2016,0,806061498447630337
11,Twitter for iPhone,@SamuelMarcLowe The local chair of the CBI (who runs a big Agri food co-op) more or less said this on the BBC last… https://t.co/gH6hciwoLa,SamuelMarcLowe,False,Tue Oct 16 08:34:54 +0000 2018,2,1052115655716155392
0,Twitter Web Client,@SomersetBlue I look at what the Commission said in the round last week and there are questions,SomersetBlue,False,Wed Jan 30 11:16:28 +0000 2019,0,1090569430491455488
