favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
1,Twitter for Android,"Edwin Poots quotes Irish language proverb in speech at McGill Summer School in Glenties (by @GerryMoriartyIT)
https://t.co/H54reVUlVl",,False,Wed Jul 19 22:40:56 +0000 2017,0,887804475079053314
9,Twitter for Android,Classic commentary here from the NI v RoI World Cup qualifier in 1993. https://t.co/WUYVOcI6k7,,False,Wed Mar 15 23:29:49 +0000 2017,0,842155907752460289
0,Instagram,I have chosen the 1977 hue effect on this image for obvious reasons. #1977 #2014 #seasonal… http://t.co/goRFiFHvju,,False,Sat Jun 21 21:03:09 +0000 2014,0,480455909232353280
0,Twitter Web Client,Council rejected Primark's plan to reduce Belfast cordon 'within weeks' - citing safety fears https://t.co/CWOtd4lWB8,,False,Mon Oct 15 12:01:03 +0000 2018,0,1051805146785693696
0,Twitter for Android Tablets,@ger_treacy Coulter or Poland were probably a better shout.,ger_treacy,False,Sun May 18 21:20:46 +0000 2014,0,468139155336495104
0,Twitter for Android,Outstanding by the @nytimes https://t.co/eTsOzHy49H,,False,Fri May 26 19:18:00 +0000 2017,0,868184460084334593
2,Twitter for Android Tablets,"Not all handbags and guest teas, the life of a Kerry #GAA WAG. http://t.co/wkHjtWBr4E",,False,Sun Mar 29 22:33:14 +0000 2015,0,582309567997972480
1,Twitter for Android,@crusaders1898 @daithimckay A gain percentage wise yes. But the man said extra seats. FST could offer that.,crusaders1898,False,Fri Mar 03 09:08:33 +0000 2017,0,837590508235022336
9,Twitter for Android,"PSNI - Ronan Kerr investigation to date: 8,203 items seized; 15,539 individuals featured in investigation; 12,754 '… https://t.co/fmsZYFOxr2",RyanMcAleerbiz,False,Sun Jan 07 00:27:35 +0000 2018,1,949799639322112001
0,Twitter for Android,@liam1910 @timharn1 Ironically @timharn1 spends his days now hosing things down! https://t.co/hBdlUyXXPV,liam1910,False,Thu May 03 13:39:34 +0000 2018,0,992035942939660293
0,Twitter for Android,Health Minister in cannabis pledge as Billy flies home by @MarkMcKelveyUH &amp; @MichaelDevlinSC https://t.co/tnLN7hqhU9 https://t.co/fJ0glGSYzK,,False,Tue Feb 14 10:21:06 +0000 2017,0,831448173566685184
1,Twitter for Android,"VIDEO: Developer still aiming to open George Best Hotel on Feb 14, but casts doubt that £10m Crumlin Road courthous… https://t.co/h9dArLQdNx",,False,Fri Dec 21 12:29:33 +0000 2018,0,1076092305126367233
0,Twitter for Android,@RonanMcSherryUH http://t.co/XcXr5RKYGJ,,False,Sat Jul 25 23:00:54 +0000 2015,0,625078297651716096
0,Twitter Web Client,@newsmulg @NITouristBoard @DDFIrishOpen @CC_TheDetail More of the same guff here https://t.co/zIsg8VRVNv - States i… https://t.co/quNzahKXsn,RyanMcAleerbiz,False,Tue Jul 18 15:30:02 +0000 2017,0,887333650865565700
1,Twitter Web Client,Change of plan. The UUP have pulled out. Instead we have DUP candidate Tom Buchanan answering questions via Facebook Live shortly after 12.,RyanMcAleerbiz,False,Mon Feb 27 10:16:20 +0000 2017,1,836158014495285248
2,Twitter for Android,"Don't really understand why June exams seem to only be a factor for county minor teams in Monaghan, Donegal and Cavan.",,False,Tue May 20 09:41:51 +0000 2014,0,468688042539360256
0,Twitter Web Client,"Tyrone's refixed McKenna Cup Final with Cavan will be played at 8pm in Brewster Park next Wednesday (February 19),",,False,Mon Feb 10 15:20:17 +0000 2014,1,432896811158605824
1,Twitter for Android,#FST16 after stage 6 - Rosemary Barton deemed elected. #AE16 https://t.co/iNpCuERiF6,,False,Sat May 07 10:48:31 +0000 2016,0,728899304467927040
6,Twitter for Android,Does mean they're going to dynamite all the rural border roads and bridges again? https://t.co/sNqFICVp2m,,False,Fri Sep 22 13:42:17 +0000 2017,2,911224130644725760
0,Twitter for Android,"Cavan/Monaghan TD quits Fine Gael over North South Interconnector 
https://t.co/SX9y6JlZwe",,False,Tue Nov 24 16:00:15 +0000 2015,0,669183760093564928
0,Twitter for Android,@donie @IrishTimesSport @KeithDugganIT Strange that such an article can exist and completely sidestep Mayweather's… https://t.co/y3nhEl9kdk,donie,False,Fri Jul 14 22:43:59 +0000 2017,0,885993303036112897
0,Twitter for Android,"A church has objected to plans for a new £500k bar/restaurant regeneration project in John Street, Omagh. See today's Tyrone Herald.",,False,Mon Jul 21 10:39:16 +0000 2014,2,491170539462230016
1,Twitter Web Client,Hint: If you're a bit slow. Count back nine months...,RyanMcAleerbiz,False,Thu Sep 15 14:34:33 +0000 2016,0,776429000596025344
0,TweetDeck,"@CahairOKane1 We're always here for you Cahair... By 'here', I mean ready and willing to rip the piss.",CahairOKane1,False,Mon Nov 06 11:34:44 +0000 2017,0,927499486678736896
0,Twitter for Android,@conorcollmckay Cheers Conor!,conorcollmckay,False,Fri Jun 01 19:25:36 +0000 2018,0,1002632272330264576
0,Twitter for Android,"Big band parade in Beragh tonight, 23 bands invited. Due to last 8.30-10.30pm. Already running 30 minutes late.",,False,Thu Jul 02 20:06:56 +0000 2015,0,616699597084164096
0,TweetDeck,"Correction: Omagh/Fermanagh after 4 DEAs will look like: 10 SF, 5 UUP, 4 SDLP, 2 DUP, 1 Indp. 22/40 #le14",,False,Fri May 23 21:06:01 +0000 2014,3,469947378817323008
4,Twitter Web Client,"To be accurate, he did comment. He said the word ""no"" at least half a dozen times before hanging up.",RyanMcAleerbiz,False,Wed Feb 21 15:31:35 +0000 2018,0,966334592369201153
0,Twitter for Android,Good to see a debate in the European Parliament getting some mainstream coverage for a change... https://t.co/vEXuYiLgn0,,False,Tue Mar 14 14:33:34 +0000 2017,0,841658566251552770
1,Twitter Web Client,"Colm Gildernew, @kelly_caitk16, @k_mullan and @emmarogan12 have all been officially confirmed as MLAs by the Chief Electoral Officer.",,False,Tue Jun 20 09:53:16 +0000 2017,0,877102037602889728
0,Twitter for Android,Road closed after serious collision near Fintona - http://t.co/oOHoB5Nhfa http://t.co/vf4B6tdVWl,,False,Sun Sep 20 18:33:40 +0000 2015,0,645667156424835073
0,Twitter for Android,@cllr_cm No significance attached. Just something I was unaware of.,CMallaghanSF,False,Thu Jun 26 11:47:40 +0000 2014,0,482128055532789762
2,Twitter for Android,Pay per view + controversy = rematch &amp; £££s. Maybe I'm just cynical. #FrochGroves,,False,Sat Nov 23 23:33:13 +0000 2013,0,404392220369113088
1,Twitter for Android,"As expected the decision generous, but that knock down call was harsh. Looking forward to seeing much more of the… https://t.co/zbuo4jiFHM",,False,Sat Nov 18 23:41:02 +0000 2017,0,932030921963917312
1,Twitter for Android,Omagh UUP councillor speaks after being diagnosed with extremely rare illness https://t.co/4LHgqNlbl6,,False,Sun May 15 20:18:59 +0000 2016,0,731941972613734400
4,Twitter for Websites,Doc on Ireland's worst ever storm - filmed in the Ulster American Folk park airs tonight RTÉ One 10.15pm/BBC2 11.20pm http://t.co/NBDbV9NQjM,,False,Tue Jan 06 22:05:32 +0000 2015,1,552586790855385089
0,TweetDeck,"After losing a booking for 200 people on Friday night, Waterfoot Hotel's decision to pull PSNI event understandable from a business POV.",,False,Tue Oct 13 16:06:41 +0000 2015,0,653965085052940288
0,Twitter for Android,@teamtalkmagLIVE @officialgaa @DubGAAOfficial @TyroneGAALive Sorry no info going. Likely an ongoing police op or a missing person.,teamtalkmagLIVE,False,Wed Aug 29 23:05:34 +0000 2018,0,1034940147492691973
8,Twitter for Android,"I last visited the EU Parliament in Strasbourg just after #EUref where MEPs were absolutely reeling, trying to make… https://t.co/19rIhR9N1A",,False,Tue Mar 26 22:06:35 +0000 2019,0,1110664370386845696
2,TweetDeck,"Cars have been targeted by thieves at another Co Tyrone church tonight, making it at least 5 churches in a week across the county.",,False,Sat Jan 30 23:24:27 +0000 2016,11,693575533515374594
1,Twitter for Android,Why didn't the referee blow it up around the middle at 76 minutes? #Ulster2017,,False,Sun Jun 04 14:40:32 +0000 2017,0,871376125062238208
2,Twitter for Android,Hats off to @AlanJRodgers and @sportsnews01 who after 2 days election coverage in Omagh are in Newry covering Tyrone v Down.,,False,Sat May 24 17:50:54 +0000 2014,1,470260667338203136
1,Twitter for Android,DUP councillor has 'no problem' with flying of UVF flags in Dunamanagh - http://t.co/qmirvWkHyC http://t.co/b6z7wtPGBz,,False,Sat Jul 11 10:05:18 +0000 2015,4,619809684388737024
1,Twitter for Android Tablets,Tough points win for @JamieConlan11 - the new WBO Intercontinental Champion. Good night so far for local lads.  #FramptonMartinez2,,False,Sat Sep 06 19:55:06 +0000 2014,0,508342645987770368
12,Twitter Web Client,It just wouldn't be an election count in Omagh without @timharn1... #GE17 https://t.co/FPn1mweMkq,,False,Thu Jun 08 23:09:23 +0000 2017,1,872953731821826048
0,Instagram,This is what happens when you put a man in charge of decorating the toilets. http://t.co/6uJQSX09zA,,False,Tue Aug 13 22:06:30 +0000 2013,0,367406837601411072
0,Twitter for Android,Wonder how long Ed Milliband has spent walking around with one hand in his pocket practising for tonight. #bbcqt,,False,Thu Apr 30 19:40:54 +0000 2015,1,593862612288458755
0,TweetDeck,"Lilsa Jaakonsaari MEP
questioning UKIP on the rise of race hate attacks and negative post- #Brexit sphere",RyanMcAleerbiz,False,Tue Jul 05 08:28:06 +0000 2016,0,750244852093296640
0,Twitter for Android,21yo who killed grandfather in 2009 guilty of robbing Omagh shop and beating teenage shop assistant - Ulster Herald http://t.co/6auY4YiY2B,,False,Tue Mar 04 13:46:59 +0000 2014,0,440845865373401088
1,Twitter for Android,A few local schools already confirmed closed in Tyrone. Rolling updates on Ulster Herald Facebook. Expecting plenty to join the list.,,False,Thu Jan 29 07:52:30 +0000 2015,4,560707041808117760
1,Twitter for Android,Hundreds of happy Donegal heads passing through Omagh there. Look fwd to the day an Ulster title creates same level of excitement in Tyrone.,,False,Sun Jul 20 19:03:20 +0000 2014,1,490935000981049344
0,Twitter Web Client,Ardboe v Trillick replay Wednesday night 8pm in Healy Park. Appetising. #WednesdayNightLights #TyroneSFC,,False,Tue Sep 10 08:37:17 +0000 2013,0,377350051690860544
0,Twitter for Android,@Danny_McTurner Story appeared in print last Thursday. Which was first print edition after story came to light.,Danny_McTurner,False,Sun Sep 03 23:25:17 +0000 2017,0,904485478937841664
0,Twitter for Android,@damianharvey74 it's a search posse looking for the 'reliable source in Croke Park'.,damianharvey74,False,Thu Aug 20 00:03:52 +0000 2015,0,634153842700087297
3,Twitter for Android Tablets,Just finished second series of House of Cards only to learn series three will be released in four days time. &lt;knock knock&gt;,,False,Mon Feb 23 23:57:35 +0000 2015,0,570009609425059840
1,Twitter for Android,Even Mickey Harte didn't predict that first half shootout. A 7 point lead in this tie usually insurmountable. Predict a physical 2nd half.,,False,Sun Jun 18 13:41:17 +0000 2017,0,876434644442501120
1,Twitter for Websites,Jail for property investor who thought he had ‘Midas touch’ - Ulster Herald http://t.co/QoRY8o3TNB,,False,Fri Oct 25 18:33:17 +0000 2013,0,393807492741742592
4,TweetDeck,"@naomi_long @scott_jamison Roses are red, 
Everybody gets it.
Can we all get back to
Agonizing over Brexit?",naomi_long,False,Thu Feb 14 13:00:16 +0000 2019,1,1096031369040486401
8,Twitter for Android,Lee Brennan is on fire and burning a hole in the Tyrone subs bench. https://t.co/2gr81wu1Sf,,False,Sun Jun 25 18:38:24 +0000 2017,0,879046131052724224
1,Twitter for Android Tablets,@theplathdiaries @U2 @Ulster_Herald Not bad is it?,theplathdiaries,False,Mon Dec 08 21:15:36 +0000 2014,0,542064978820595713
0,Twitter for Android,Reports of flooding in parts of Omagh.,,False,Mon Jul 06 19:20:09 +0000 2015,0,618137374892130304
6,Twitter for Android,Interesting that in Fermanagh and South Tyrone  - @seanlynch122 is the only male elected. https://t.co/qtFLxAS6vx,,False,Fri Mar 03 21:28:07 +0000 2017,1,837776625446096897
7,Twitter for Android,"If you have a Fire TV box or smart TV, you can watch the Tyrone v Donegal #McKennaCupFinal on your TV. Just open th… https://t.co/pgLmHD4Xyk",,False,Sat Feb 17 17:55:45 +0000 2018,3,964921321493860352
0,Twitter for Android,"The revaluation of NAVs (net annual values) of biz premises has hit retail giants, wind farms and sections of the licensed trade hard.",,False,Thu Feb 12 23:22:54 +0000 2015,0,566014611661815809
11,Twitter for Android,"""We haven't gone away you know."" Carrickmore captain Conor Gormley on the club's 1st league title since 2000. #GAA http://t.co/7kfwWVAfPE",,False,Tue Nov 26 21:52:35 +0000 2013,14,405454060385337344
9,Twitter for Android,@LindaFStewart @MrChuckD Public Enemy ALWAYS deliver.,LindaFStewart,False,Sat Jun 27 23:01:49 +0000 2015,1,614931669414449152
0,Twitter for Android,@Chrispotter23 I hear you. I'd be more worried about regular Saturday traffic in Dublin. But happy enough to head at 11.,Chrispotter23,False,Fri Aug 04 19:31:09 +0000 2017,0,893554922289016832
0,Twitter for Android,Appeal for information over missing Co Tyrone man  https://t.co/FqpcEioQm5,,False,Fri Jan 05 17:05:33 +0000 2018,0,949326011447037953
1,Twitter for Android,"@francismccloy Don't have the figure to hand right now, but think it's 700-1000 across the north.",francismccloy,False,Wed Jan 01 21:14:33 +0000 2014,0,418490453248737280
0,Twitter Web Client,Is there a consensus on an election hashtag for May 22?,,False,Thu Apr 03 14:54:31 +0000 2014,0,451734498154393601
0,Twitter Web Client,Some serious features on the new #madebygoogle Pixel phone plus Free unlimited online for photos and videos (full res).,,False,Tue Oct 04 16:33:13 +0000 2016,0,783344232241176576
0,Twitter for Websites,Duncan has eyes on @Beragh5 record - Ulster Herald http://t.co/5zybHOtkOX @AthleticsNI,,False,Fri Apr 18 09:10:55 +0000 2014,1,457083845733404672
7,Twitter for Android,"West Tyrone has joint highest number of candidates for #AE16  (18). Others: S Belfast, E Belfast, N Belfast. And yes, I see the CISTA gag.",,False,Tue Apr 12 19:34:39 +0000 2016,6,719972013574590464
0,Twitter for Android,Appears to be the source of reports that an ambulance with explosives found outside stadium in Hannover. https://t.co/rNYjP3J4ra,,False,Tue Nov 17 19:46:51 +0000 2015,1,666704068660879360
0,Twitter Web Client,For all you poor souls off work today and out there shopping or sitting in traffic... You have my pity. #gladtobeatwork,,False,Mon Dec 23 14:44:25 +0000 2013,0,415130779912380417
0,Twitter Web Client,"Brace for no-deal Brexit, Northern Ireland firms are warned https://t.co/CQsqyPth4n",,False,Wed Dec 19 10:39:33 +0000 2018,0,1075339849140498438
1,Twitter for Android,@bod_uherald Any idea why dad came dressed as a referee?,bod_uherald,False,Sat Feb 17 23:16:02 +0000 2018,0,965001924239089665
10,Twitter Web Client,"Speaking about the potential impact of a no-deal on NI this morning, @MichelBarnier said the GFA will continue appl… https://t.co/Zw6fnzI7uM",,False,Wed Mar 27 11:51:36 +0000 2019,5,1110871993329610752
2,Twitter Web Client,Dr Eoin Magennis senior economist at @UlsterUni now delivering a summary of potential impacts and issues to consider at #Brexit conference.,,False,Thu May 04 10:53:02 +0000 2017,0,860084848173731840
1,Twitter for Android,. @ErvineLinda tells Tom Buchanan that DUP must stop being narrow or it will lose middle class and young voters. #IrishUnity,,False,Sat Jan 30 12:47:56 +0000 2016,2,693415346154426371
0,Twitter for Android,Outline planning permission for £100m bid to build 500 homes in Larne approved. Developer Nuport has already receiv… https://t.co/Oup9rbhHob,,False,Wed Nov 14 10:05:11 +0000 2018,0,1062647623411228672
0,Twitter for Android,"Under fire from Peter Casey, Michael D Higgins says had to take jet to Belfast due to security reasons, although ad… https://t.co/jZzXksMEjV",,False,Wed Oct 17 22:10:37 +0000 2018,0,1052683325633163270
2,Twitter for Android,"Just cracked my phone screen. Good start to the weekend. On the bright side, I only have to look at it for another year.",,False,Fri Oct 20 13:20:16 +0000 2017,0,921365452663730176
1,Twitter Web Client,@casualgardener1 @Liamquinn1Liam @AmandaFBelfast @adi_peltz  Is the Irish News sending @brendanhughes64 in again? https://t.co/cySlDk7sBe,RyanMcAleerbiz,False,Wed Mar 15 15:32:37 +0000 2017,0,842035815249240065
1,Twitter for Android,DOJ's proposal to close Enniskillen and Strabane courts and transfer all to Omagh would save just £193k in annual running costs.,,False,Thu Jan 29 16:49:43 +0000 2015,3,560842236439851009
0,Twitter Web Client,Co Tyrone man dies following Glasgow road tragedy - Ulster Herald http://t.co/5zpL9ycvF0,,False,Mon Mar 30 14:10:48 +0000 2015,1,582545514719240192
37,Twitter for Android,House of Lords peer and former MEP/MP John Taylor seems to be offering his advice to @eastantrimmp after the DUP MP… https://t.co/mHWzY1fs7N,,False,Fri Jan 19 21:26:03 +0000 2018,25,954465000919388166
2,Twitter Web Client,"Facebook Live has me intrigued, so I'm experimenting with a Facebook page: https://t.co/ur8IFBc71I",,False,Tue Jul 19 23:33:55 +0000 2016,0,755546237521240064
0,Twitter for Android,A 28yo man has been arrested in connection with the armed robbery of two priests in Omagh on July 11.,,False,Mon Jul 20 08:17:13 +0000 2015,0,623043974169763840
0,Twitter Web Client,President of the European Council Donald Tusk says talk in Europe of the UK holding EU parliament elections being harmful is “unacceptable”,RyanMcAleerbiz,False,Wed Mar 27 08:24:15 +0000 2019,1,1110819811876065280
0,TweetDeck,@markmcevoy They would need to finish counting first! Hopefully not too far away.,markmcevoy,False,Thu Jun 23 21:44:04 +0000 2016,0,746096508982923264
0,Twitter for Android,@MartinMcAuley @keithbelfast Is there any precedent? Not convinced would improve anything other than the bargaining chips of smaller parties,MartinMcAuley,False,Sat Oct 19 21:46:35 +0000 2013,0,391681812202020864
0,TweetDeck,@jamesimcanespy Bull being the appropriate word.,jamesimcanespy,False,Fri Mar 25 11:59:41 +0000 2016,0,713334538311757824
3,Twitter Web Client,Business leaders have rowed in behind @AndrasHouse in a last ditch effort to rescue its bid for a new hotel in Port… https://t.co/RriMUYxbXp,,False,Tue Jan 22 13:30:24 +0000 2019,0,1087704033358434304
1,Vine for Android,#SNOW Main roads around Tyrone better this morning. Smaller routes bearing on treacherous. https://t.co/dICnahVIEb,,False,Fri Jan 16 10:04:14 +0000 2015,0,556029150839193600
2,Twitter Web Client,Have the union flag protests taken their toll on Tyrone? Six days from an All Ireland semi-final and very few in flag waving form. #GAA,,False,Mon Aug 19 13:13:32 +0000 2013,0,369447037797814273
0,Twitter for Android,@ni_mhearnog - @DalradianNI denied making any political donations in April. SSE quite categorical as well. Unless you have proof?,ni_mhearnog,False,Wed Nov 23 00:25:57 +0000 2016,0,801220203606470656
0,Twitter for Android,'Idea that you need to remove the border to make economy work is flawed' says @JohnMcCallister. 'Must make NI work.' #IrishUnity,,False,Sat Jan 30 10:41:55 +0000 2016,0,693383632724086784
0,Twitter for Android,@dionetodd you brake for pigeons!?,dionetodd,False,Fri Jun 12 12:55:18 +0000 2015,0,609343216081629184
0,Twitter for Android,Found this '09 edition of 442 in the office. Apparently this £100m Brazilian was going to take the World by storm. http://t.co/6ScKsFzMnC,,False,Tue Jul 22 17:04:14 +0000 2014,0,491629807088963586
19,Twitter Web Client,"So much for the low-key polling day. 
#keyboardmelting #WestTyrone",,False,Thu May 03 13:04:38 +0000 2018,2,992027152253161473
4,Twitter for Android,"'Our lives have been ruined beyond repair' -
front page of today's @Ulster_Herald https://t.co/TfziTIjgLh",,False,Thu Apr 28 06:32:22 +0000 2016,7,725573353390612480
5,Twitter for Android,Tyrone's league campaign in a game. Looked out of contention in the first half. Outstanding turnaround in the secon… https://t.co/BEwN8ivtHM,,False,Sun Mar 24 16:12:51 +0000 2019,0,1109850574005157890
1,TweetDeck,"Just had a good interview with DUP MLA Tom Buchanan. Jim Wells, debate no show... Video on the way. #GE2015",,False,Thu May 07 21:29:09 +0000 2015,1,596426568773324800
6,Twitter for Android,Final voter turnout at 10pm in Pomeroy (Mid Ulster) - 78%. #MU17 #AE17,,False,Thu Mar 02 22:08:26 +0000 2017,6,837424383815659520
1,Twitter for Android,. @TyroneGAALive's Garvaghey project nominated for 4 @RICSnews awards. @LoughmacroryGAA also shortlisted http://t.co/xzPRl1KHDx,,False,Thu Mar 12 12:31:38 +0000 2015,0,575997578338308096
3,Twitter Web Client,VIDEO: @PatDohertyMP retains seat for Sinn Fein https://t.co/yNOSQEPOkZ via @Ulster_Herald #WTY15 #GE2015 http://t.co/mFJPJoMISr,,False,Fri May 08 10:21:49 +0000 2015,4,596621015905513472
3,Twitter Web Client,Omagh woman Laura McAnea has become the first person to stand for @AnimalsCount in Northern Ireland #WT16 #AE16  https://t.co/PSmO5JwXzh,,False,Mon Apr 18 12:52:20 +0000 2016,3,722045096615665664
0,Twitter Web Client,@keithbelfast Ack naw!,keithbelfast,False,Mon Aug 11 16:01:08 +0000 2014,0,498861685558751232
0,Twitter Web Client,#Brexit conference at @LoughErneResort now moving to the floor for a Q&amp;A session.,,False,Thu May 04 11:34:12 +0000 2017,1,860095210893848577
9,Twitter Web Client,Ulster Bank's 'Student Living Index' is out today stating that students in Belfast expect to spend more on a pint t… https://t.co/UwkStgl9Qk,,False,Tue Sep 04 12:08:52 +0000 2018,3,1036949213341515777
0,Twitter for Android,@Jofodo no,,False,Thu May 22 14:46:56 +0000 2014,0,469489595797995521
2,TweetDeck,"78 more Poundworld stores closing, including 4 in NI: Armagh, Omagh, Derry and Cookstown. 62 jobs lost. They join B… https://t.co/ksV5b8ev13",,False,Thu Jul 19 15:49:00 +0000 2018,8,1019972381086044160
3,Twitter for Android,@McCrossanMLA Do you consider the biggest rift in the history of West Tyrone SDLP as a #quietnewsweek?,McCrossanMLA,False,Fri Apr 08 21:08:34 +0000 2016,0,718546100416856064
3,Twitter for Android Tablets,Always a great week (plus VAT) at the @Patrician1962 'Countdown to 48th Mid-Ulster Drama Festival' http://t.co/Pmz78MU22c,,False,Sun Mar 15 19:40:19 +0000 2015,2,577192620264431617
0,Twitter for Android,"The PSNI spent £377,000 on cassette tapes/recorders in last 3 years (by @ConorSharkeySC) https://t.co/lpi3Ib1HHD https://t.co/SAlmGnTXf1",,False,Thu Oct 22 10:19:05 +0000 2015,2,657139102563856388
2,Twitter for Android,"@LucidTalk @curleymaguire @markdevenport @SJAMcBride EONI guidelines say no photography, but legally speaking, you'… https://t.co/1xU4TewoOd",LucidTalk,False,Thu Mar 02 20:12:35 +0000 2017,0,837395230777360385
4,Twitter for Websites,'Seamie's winning matches!' - Killeeshil's singing tribute to a Carrickmore #GAA legend http://t.co/QelNBw9Mnb,,False,Mon Oct 28 10:37:55 +0000 2013,12,394775026173353984
0,Twitter Web Client,"@GaryCurneen It's a comedy blog, just not too well known in Fleet Street... Yet.",GaryCurneen,False,Fri Sep 26 12:41:39 +0000 2014,0,515481324904542208
1,TweetDeck,@mccleangreen Only if you spell it ‘Breacach’.,mccleangreen,False,Tue Jan 26 10:52:46 +0000 2016,0,691936811195764736
1,Twitter Web Client,SNP MEP @AlynSmith: 'If we are removed from our family of nations against our will... Independence will be our only… https://t.co/vsXHcb82fR,RyanMcAleerbiz,False,Wed Mar 27 08:48:21 +0000 2019,1,1110825875602317312
1,Twitter for Android,"Trump admin now firmly backs NATO and adopts stronger line on Russia. Intelligence leaks serve their purpose... 
https://t.co/HTlNCQLrEF",,False,Sat Feb 18 22:19:26 +0000 2017,0,833078500043128833
3,Twitter for Android,Live Saturday morning @EssendonFC v @Richmond_FC 10am @btsport ESPN 10am for @CMckenna7 AFL debut,,False,Fri Aug 28 22:58:59 +0000 2015,1,637399005018853376
0,Twitter for Android Tablets,@PMG84 @Lilyokane3 @RonanMcSherryUH Only from Monday-Friday! John Street is a different animal on weekends.,PMG84,False,Sun Nov 30 22:36:29 +0000 2014,0,539186228651130880
3,Twitter for Android,Plucky England manage to grind out an uncharacteristic win in the opening game of a major tournament. #WorldCup,,False,Mon Jun 18 20:03:45 +0000 2018,1,1008802468711550976
0,Twitter for Android,@Danny_McTurner An appointment it appears.,Danny_McTurner,False,Tue Feb 25 09:55:53 +0000 2014,0,438250991214166016
0,Twitter Web Client,"In Monday's Tyrone Herald, I have previewed where the axe will likely fall in both Mid Ulster and FST. #AE17",RyanMcAleerbiz,False,Mon Feb 27 15:44:32 +0000 2017,0,836240608582758400
0,Twitter for Android,"On a somewhat positive note, QES shows some signs of growth in NI economy. NI is joint 4th in UK for manufacturers… https://t.co/NxUjcOSQBc",RyanMcAleerbiz,False,Wed Jan 09 10:27:04 +0000 2019,1,1082946853702897664
0,Twitter for Android,Residents confirm legal challenge bid over Omagh goldmine plans - https://t.co/9LvCGg6Ck2 https://t.co/ylRtS7O2PC,,False,Wed Oct 21 07:40:34 +0000 2015,0,656736822706511872
0,Twitter for Android,VIDEO: Andy McKane (@UNISONNI) explains why industrial action is happening in Omagh today http://t.co/gMycmHDM53 #M13 http://t.co/y5a61RBcwe,,False,Fri Mar 13 10:26:19 +0000 2015,0,576328428128985088
0,Twitter Web Client,Have to question some of Tyrone's shot selection. Mayo punishing them badly now.,,False,Sun Sep 22 13:10:00 +0000 2013,1,381767337134661632
1,TweetDeck,@PatMcC16 @McCrossanMLA Slim. She'll need a lot of transfers.,,False,Fri May 06 11:13:12 +0000 2016,0,728543129628987392
13,Twitter for Android,BBC very quick with the Noel Little clarification. Here's an interesting piece on him from his namesake Ivan Little https://t.co/ixPdq5tQow,,False,Thu Jun 01 22:51:48 +0000 2017,9,870412591901925382
0,Twitter for Android,#TyroneSFC replay Dromore v Errigal Ciaran next Saturday 4.30pm at Carrickmore #GAA,,False,Sun Sep 15 21:01:22 +0000 2013,0,379349243909398528
0,Cloudhopper,Electricity appears to be out in most of the Omagh area. Thousands affected.,,False,Wed Oct 01 17:14:48 +0000 2014,0,517362002558066688
5,Twitter for Android,"A penalty, a black card and a red. That's all I'm saying... #AllianzLeagues",,False,Sat Feb 11 20:14:18 +0000 2017,1,830510291561615362
3,Twitter Web Client,"We're now looking at the fifth election in West Tyrone in two years (making it seven in four years), this at a time… https://t.co/scg4Kb3HVB",RyanMcAleerbiz,False,Mon Jan 15 11:21:26 +0000 2018,5,952863289528193024
0,Twitter for Android,Interesting hearing the account of families of addicts juxtaposed with the inside experience of GPs and mental health nurses.,,False,Thu Dec 04 20:51:51 +0000 2014,0,540609450474622976
1,Twitter for Android,"Seamus Daly, charged with 29 murders, appeared at Omagh Magistrates Court via video link from Maghaberry.",,False,Tue May 06 11:15:05 +0000 2014,0,463638072920657920
6,Twitter for Android,GTA Larne.  https://t.co/7Y4BiwchpY,,False,Sat Mar 05 10:15:49 +0000 2016,1,706060639177973762
0,Twitter for Android,@yashar @randomirish,yashar,False,Wed Feb 22 02:33:03 +0000 2017,0,834229487973851136
0,Twitter for Websites,A Longford woman now living in Co Tyrone celebrates her 107th birthday today. Happy Birthday to Margaret Mitchell! http://t.co/QpbUEqDlWa,,False,Sat Sep 07 09:49:56 +0000 2013,6,376281167940427777
4,Twitter for Android,"Charlotte and Billy Caldwell are in a desperate situation in LA. Please donate, RT, anything you can do to help… https://t.co/cERTN5e9PL",,False,Sun Feb 05 22:16:54 +0000 2017,14,828366816443527168
0,Twitter for Websites,Police investigate unprovoked attack on Fintona pensioner - Ulster Herald http://t.co/X9u2cZpnBX,,False,Mon Sep 08 15:49:11 +0000 2014,1,509005535547375616
1,Twitter for Websites,Photo of the damage caused to the roof of Supervalu Omagh http://t.co/COKNO2IC3C,,False,Sat Dec 14 13:12:57 +0000 2013,0,411846270999728128
1,Twitter for Websites,Get the flags out for the lads! http://t.co/B6z4xM0Gsm  #TyroneGAA #GAA,,False,Sat Aug 24 15:25:58 +0000 2013,0,371292306596323328
0,Twitter for Android Tablets,He now has the belt and the massive following. Will take a lot for another promoter to take @RealCFrampton or if Belfast now.,,False,Sat Sep 06 22:52:47 +0000 2014,0,508387362871996417
1,Twitter for Android,@quarecuttie It was lowered long ago. Time to take the side off and turn it into a toddler bed. Jail time is over...,quarecuttie,False,Mon Aug 17 18:37:30 +0000 2015,0,633346933764001792
